Date,HSI,SI,PI,CI,DTI,HSI_target_7d,HSI_target_30d,HSI_target_60d,HSI_target_90d,SI_target_7d,SI_target_30d,SI_target_60d,SI_target_90d,PI_target_7d,PI_target_30d,PI_target_60d,PI_target_90d,CI_target_7d,CI_target_30d,CI_target_60d,CI_target_90d
2018-04-23,621,1027,1281,2009,637,603.0,591.0,593.0,560.0,1045.0,1074.0,1092.0,1028.0,1276.0,1222.0,1355.0,1566.0,2173.0,1759.0,2011.0,3304.0
2018-04-24,617,1030,1269,2130,639,601.0,590.0,592.0,560.0,1043.0,1074.0,1085.0,1028.0,1271.0,1202.0,1339.0,1566.0,2136.0,1551.0,2001.0,3304.0
2018-04-25,614,1037,1264,2314,637,597.0,587.0,592.0,559.0,1043.0,1071.0,1085.0,1030.0,1271.0,1187.0,1339.0,1581.0,2197.0,1395.0,2001.0,3461.0
2018-04-26,610,1040,1272,2306,639,591.0,586.0,592.0,556.0,1047.0,1068.0,1085.0,1033.0,1266.0,1163.0,1339.0,1588.0,2308.0,1324.0,2001.0,3462.0
2018-04-27,605,1042,1275,2251,648,589.0,586.0,589.0,554.0,1050.0,1068.0,1078.0,1034.0,1265.0,1163.0,1321.0,1583.0,2337.0,1324.0,1986.0,3303.0
2018-04-30,603,1045,1276,2173,655,585.0,584.0,581.0,551.0,1051.0,1064.0,1042.0,1035.0,1257.0,1149.0,1336.0,1587.0,2482.0,1276.0,2170.0,3280.0
2018-05-01,601,1043,1271,2136,656,585.0,583.0,575.0,551.0,1051.0,1063.0,1034.0,1035.0,1257.0,1160.0,1338.0,1587.0,2482.0,1401.0,2304.0,3280.0
2018-05-02,597,1043,1271,2197,655,585.0,583.0,575.0,549.0,1048.0,1061.0,1034.0,1035.0,1253.0,1192.0,1338.0,1570.0,2616.0,1602.0,2304.0,3471.0
2018-05-03,591,1047,1266,2308,647,584.0,583.0,575.0,547.0,1052.0,1061.0,1034.0,1036.0,1246.0,1217.0,1338.0,1539.0,2565.0,1712.0,2304.0,3515.0
2018-05-04,589,1050,1265,2337,648,584.0,583.0,571.0,544.0,1053.0,1061.0,1025.0,1032.0,1245.0,1217.0,1336.0,1491.0,2630.0,1712.0,2478.0,3534.0
2018-05-08,585,1051,1257,2482,650,586.0,583.0,562.0,542.0,1053.0,1072.0,997.0,1030.0,1237.0,1344.0,1367.0,1420.0,2602.0,2220.0,3016.0,3654.0
2018-05-09,585,1048,1253,2616,655,587.0,584.0,562.0,541.0,1056.0,1075.0,997.0,1032.0,1237.0,1418.0,1367.0,1386.0,2407.0,2151.0,3016.0,3550.0
2018-05-10,584,1052,1246,2565,656,589.0,586.0,562.0,541.0,1064.0,1078.0,997.0,1035.0,1239.0,1451.0,1367.0,1365.0,2106.0,2091.0,3016.0,3483.0
2018-05-11,584,1053,1245,2630,656,590.0,586.0,560.0,543.0,1069.0,1078.0,994.0,1036.0,1241.0,1451.0,1431.0,1349.0,2053.0,2091.0,2792.0,3472.0
2018-05-14,585,1055,1240,2635,657,591.0,591.0,559.0,543.0,1071.0,1088.0,995.0,1040.0,1243.0,1488.0,1527.0,1339.0,1957.0,2091.0,3156.0,3536.0
2018-05-15,586,1053,1237,2602,656,590.0,592.0,559.0,543.0,1074.0,1089.0,998.0,1040.0,1239.0,1498.0,1529.0,1339.0,1854.0,2184.0,3238.0,3536.0
2018-05-16,587,1056,1237,2407,667,591.0,593.0,559.0,543.0,1074.0,1091.0,998.0,1042.0,1222.0,1495.0,1529.0,1362.0,1759.0,2223.0,3238.0,3587.0
2018-05-17,589,1064,1239,2106,681,590.0,595.0,559.0,543.0,1074.0,1092.0,998.0,1045.0,1202.0,1482.0,1529.0,1403.0,1551.0,2228.0,3238.0,3560.0
2018-05-18,590,1069,1241,2053,692,587.0,595.0,561.0,544.0,1071.0,1092.0,1003.0,1050.0,1187.0,1482.0,1530.0,1447.0,1395.0,2228.0,3335.0,3476.0
2018-05-21,591,1071,1243,1957,714,586.0,593.0,560.0,543.0,1068.0,1094.0,1023.0,1062.0,1163.0,1419.0,1557.0,1506.0,1324.0,2090.0,3205.0,3424.0
2018-05-22,590,1074,1239,1854,729,586.0,592.0,560.0,543.0,1068.0,1094.0,1028.0,1062.0,1163.0,1382.0,1566.0,1506.0,1324.0,2038.0,3304.0,3424.0
2018-05-23,591,1074,1222,1759,748,584.0,593.0,560.0,543.0,1064.0,1092.0,1028.0,1069.0,1149.0,1355.0,1566.0,1530.0,1276.0,2011.0,3304.0,3426.0
2018-05-24,590,1074,1202,1551,761,583.0,592.0,560.0,548.0,1063.0,1085.0,1028.0,1078.0,1160.0,1339.0,1566.0,1560.0,1401.0,2001.0,3304.0,3371.0
2018-05-25,587,1071,1187,1395,776,583.0,592.0,559.0,547.0,1061.0,1085.0,1030.0,1087.0,1192.0,1339.0,1581.0,1607.0,1602.0,2001.0,3461.0,3232.0
2018-05-29,586,1068,1163,1324,781,584.0,583.0,551.0,554.0,1065.0,1055.0,1035.0,1110.0,1250.0,1331.0,1587.0,1643.0,1835.0,2025.0,3280.0,3088.0
2018-05-30,584,1064,1149,1276,779,583.0,581.0,551.0,554.0,1065.0,1042.0,1035.0,1110.0,1290.0,1336.0,1587.0,1643.0,2088.0,2170.0,3280.0,3088.0
2018-05-31,583,1063,1160,1401,768,583.0,575.0,551.0,556.0,1072.0,1034.0,1035.0,1121.0,1344.0,1338.0,1587.0,1639.0,2220.0,2304.0,3280.0,2994.0
2018-06-01,583,1061,1192,1602,754,584.0,575.0,549.0,559.0,1075.0,1034.0,1035.0,1128.0,1418.0,1338.0,1570.0,1608.0,2151.0,2304.0,3471.0,2826.0
2018-06-04,583,1061,1217,1712,754,586.0,569.0,543.0,563.0,1078.0,1017.0,1030.0,1133.0,1451.0,1334.0,1447.0,1540.0,2091.0,2743.0,3632.0,2672.0
2018-06-05,584,1065,1250,1835,749,588.0,565.0,542.0,563.0,1084.0,1005.0,1030.0,1133.0,1474.0,1339.0,1420.0,1540.0,2068.0,3013.0,3654.0,2672.0
2018-06-06,583,1065,1290,2088,745,591.0,563.0,542.0,564.0,1088.0,999.0,1030.0,1135.0,1488.0,1347.0,1420.0,1517.0,2091.0,3086.0,3654.0,2535.0
2018-06-07,583,1072,1344,2220,735,592.0,562.0,542.0,565.0,1089.0,997.0,1030.0,1135.0,1498.0,1367.0,1420.0,1504.0,2184.0,3016.0,3654.0,2410.0
2018-06-08,584,1075,1418,2151,731,593.0,562.0,541.0,565.0,1091.0,997.0,1032.0,1135.0,1495.0,1367.0,1386.0,1516.0,2223.0,3016.0,3550.0,2424.0
2018-06-11,586,1078,1451,2091,734,595.0,558.0,542.0,569.0,1092.0,992.0,1039.0,1136.0,1482.0,1498.0,1339.0,1544.0,2228.0,2793.0,3480.0,2363.0
2018-06-12,588,1084,1474,2068,746,594.0,558.0,543.0,569.0,1093.0,994.0,1040.0,1136.0,1458.0,1517.0,1339.0,1544.0,2187.0,3041.0,3536.0,2363.0
2018-06-13,591,1088,1488,2091,751,593.0,559.0,543.0,572.0,1094.0,995.0,1040.0,1135.0,1419.0,1527.0,1339.0,1556.0,2090.0,3156.0,3536.0,2191.0
2018-06-14,592,1089,1498,2184,768,592.0,559.0,543.0,576.0,1094.0,998.0,1040.0,1134.0,1382.0,1529.0,1339.0,1550.0,2038.0,3238.0,3536.0,2074.0
2018-06-15,593,1091,1495,2223,760,593.0,559.0,543.0,581.0,1092.0,998.0,1042.0,1132.0,1355.0,1529.0,1362.0,1534.0,2011.0,3238.0,3587.0,1980.0
2018-06-18,595,1092,1482,2228,746,592.0,561.0,545.0,596.0,1085.0,1008.0,1056.0,1138.0,1339.0,1529.0,1485.0,1518.0,2001.0,3230.0,3454.0,1853.0
2018-06-19,594,1093,1458,2187,736,589.0,561.0,543.0,596.0,1078.0,1016.0,1062.0,1138.0,1321.0,1538.0,1506.0,1518.0,1986.0,3130.0,3424.0,1853.0
2018-06-20,593,1094,1419,2090,743,585.0,560.0,543.0,600.0,1067.0,1023.0,1062.0,1151.0,1324.0,1557.0,1506.0,1525.0,1942.0,3205.0,3424.0,1826.0
2018-06-21,592,1094,1382,2038,743,583.0,560.0,543.0,604.0,1055.0,1028.0,1062.0,1159.0,1331.0,1566.0,1506.0,1530.0,2025.0,3304.0,3424.0,1850.0
2018-06-22,593,1092,1355,2011,742,581.0,560.0,543.0,612.0,1042.0,1028.0,1069.0,1169.0,1336.0,1566.0,1530.0,1557.0,2170.0,3304.0,3426.0,1838.0
2018-06-25,592,1085,1339,2001,745,575.0,556.0,551.0,622.0,1034.0,1033.0,1095.0,1185.0,1338.0,1588.0,1630.0,1609.0,2304.0,3462.0,3164.0,1864.0
2018-06-26,589,1078,1321,1986,745,571.0,554.0,554.0,622.0,1025.0,1034.0,1110.0,1185.0,1336.0,1583.0,1643.0,1609.0,2478.0,3303.0,3088.0,1864.0
2018-06-27,585,1067,1324,1942,735,569.0,553.0,554.0,622.0,1017.0,1035.0,1110.0,1190.0,1334.0,1588.0,1643.0,1639.0,2743.0,3197.0,3088.0,1868.0
2018-06-28,583,1055,1331,2025,727,565.0,551.0,554.0,626.0,1005.0,1035.0,1110.0,1194.0,1339.0,1587.0,1643.0,1677.0,3013.0,3280.0,3088.0,1910.0
2018-06-29,581,1042,1336,2170,724,563.0,551.0,554.0,627.0,999.0,1035.0,1110.0,1195.0,1347.0,1587.0,1643.0,1689.0,3086.0,3280.0,3088.0,1949.0
2018-07-02,575,1034,1338,2304,712,562.0,547.0,562.0,630.0,997.0,1036.0,1132.0,1193.0,1367.0,1539.0,1571.0,1692.0,3016.0,3515.0,2732.0,2061.0
2018-07-03,571,1025,1336,2478,705,560.0,544.0,563.0,630.0,994.0,1032.0,1133.0,1193.0,1431.0,1491.0,1540.0,1692.0,2792.0,3534.0,2672.0,2061.0
2018-07-04,569,1017,1334,2743,702,558.0,543.0,563.0,631.0,992.0,1030.0,1133.0,1189.0,1498.0,1447.0,1540.0,1678.0,2793.0,3632.0,2672.0,2148.0
2018-07-05,565,1005,1339,3013,705,558.0,542.0,563.0,633.0,994.0,1030.0,1133.0,1190.0,1517.0,1420.0,1540.0,1679.0,3041.0,3654.0,2672.0,2199.0
2018-07-06,563,999,1347,3086,710,559.0,542.0,564.0,634.0,995.0,1030.0,1135.0,1192.0,1527.0,1420.0,1517.0,1706.0,3156.0,3654.0,2535.0,2148.0
2018-07-09,562,997,1367,3016,721,559.0,541.0,568.0,639.0,998.0,1035.0,1134.0,1201.0,1529.0,1365.0,1528.0,1749.0,3238.0,3483.0,2411.0,2042.0
2018-07-10,560,994,1431,2792,729,561.0,543.0,569.0,639.0,1003.0,1036.0,1136.0,1201.0,1530.0,1349.0,1544.0,1749.0,3335.0,3472.0,2363.0,2042.0
2018-07-11,558,992,1498,2793,732,561.0,542.0,569.0,643.0,1008.0,1039.0,1136.0,1203.0,1529.0,1339.0,1544.0,1747.0,3230.0,3480.0,2363.0,1961.0
2018-07-12,558,994,1517,3041,741,561.0,543.0,569.0,647.0,1016.0,1040.0,1136.0,1205.0,1538.0,1339.0,1544.0,1749.0,3130.0,3536.0,2363.0,1949.0
2018-07-13,559,995,1527,3156,738,560.0,543.0,572.0,652.0,1023.0,1040.0,1135.0,1207.0,1557.0,1339.0,1556.0,1763.0,3205.0,3536.0,2191.0,2005.0
2018-07-16,559,998,1529,3238,744,560.0,543.0,588.0,661.0,1028.0,1045.0,1134.0,1200.0,1566.0,1403.0,1523.0,1779.0,3304.0,3560.0,1900.0,2189.0
2018-07-17,561,1003,1530,3335,738,559.0,544.0,596.0,661.0,1030.0,1050.0,1138.0,1200.0,1581.0,1447.0,1518.0,1779.0,3461.0,3476.0,1853.0,2189.0
2018-07-18,561,1008,1529,3230,723,556.0,545.0,596.0,663.0,1033.0,1056.0,1138.0,1196.0,1588.0,1485.0,1518.0,1793.0,3462.0,3454.0,1853.0,2164.0
2018-07-19,561,1016,1538,3130,714,554.0,543.0,596.0,665.0,1034.0,1062.0,1138.0,1192.0,1583.0,1506.0,1518.0,1796.0,3303.0,3424.0,1853.0,2106.0
2018-07-20,560,1023,1557,3205,713,553.0,543.0,600.0,668.0,1035.0,1062.0,1151.0,1181.0,1588.0,1506.0,1525.0,1789.0,3197.0,3424.0,1826.0,2176.0
2018-07-23,560,1028,1566,3304,723,551.0,548.0,617.0,671.0,1035.0,1078.0,1175.0,1163.0,1587.0,1560.0,1586.0,1756.0,3280.0,3371.0,1840.0,2296.0
2018-07-24,559,1030,1581,3461,727,549.0,547.0,622.0,671.0,1035.0,1087.0,1185.0,1163.0,1570.0,1607.0,1609.0,1756.0,3471.0,3232.0,1864.0,2296.0
2018-07-25,556,1033,1588,3462,748,547.0,551.0,622.0,673.0,1036.0,1095.0,1185.0,1156.0,1539.0,1630.0,1609.0,1715.0,3515.0,3164.0,1864.0,2363.0
2018-07-26,554,1034,1583,3303,753,544.0,554.0,622.0,675.0,1032.0,1110.0,1185.0,1144.0,1491.0,1643.0,1609.0,1669.0,3534.0,3088.0,1864.0,2388.0
2018-07-27,553,1035,1588,3197,755,543.0,554.0,622.0,676.0,1030.0,1110.0,1190.0,1132.0,1447.0,1643.0,1639.0,1622.0,3632.0,3088.0,1868.0,2353.0
2018-07-30,551,1035,1587,3280,759,542.0,556.0,629.0,675.0,1030.0,1121.0,1194.0,1106.0,1420.0,1639.0,1695.0,1556.0,3654.0,2994.0,2000.0,2607.0
2018-07-31,549,1035,1570,3471,768,541.0,559.0,630.0,675.0,1032.0,1128.0,1193.0,1106.0,1386.0,1608.0,1692.0,1556.0,3550.0,2826.0,2061.0,2607.0
2018-08-01,547,1036,1539,3515,768,541.0,562.0,630.0,675.0,1035.0,1132.0,1193.0,1087.0,1365.0,1571.0,1692.0,1530.0,3483.0,2732.0,2061.0,2630.0
2018-08-02,544,1032,1491,3534,760,543.0,563.0,630.0,671.0,1036.0,1133.0,1193.0,1073.0,1349.0,1540.0,1692.0,1524.0,3472.0,2672.0,2061.0,2596.0
2018-08-03,543,1030,1447,3632,756,542.0,563.0,631.0,668.0,1039.0,1133.0,1189.0,1061.0,1339.0,1540.0,1678.0,1526.0,3480.0,2672.0,2148.0,2530.0
2018-08-06,542,1030,1420,3654,758,543.0,565.0,637.0,665.0,1040.0,1135.0,1197.0,1041.0,1339.0,1504.0,1727.0,1531.0,3536.0,2410.0,2081.0,2397.0
2018-08-07,541,1032,1386,3550,749,543.0,565.0,639.0,665.0,1042.0,1135.0,1201.0,1041.0,1362.0,1516.0,1749.0,1531.0,3587.0,2424.0,2042.0,2397.0
2018-08-08,541,1035,1365,3483,733,543.0,568.0,639.0,663.0,1045.0,1134.0,1201.0,1033.0,1403.0,1528.0,1749.0,1528.0,3560.0,2411.0,2042.0,2296.0
2018-08-09,543,1036,1349,3472,725,544.0,569.0,639.0,660.0,1050.0,1136.0,1201.0,1021.0,1447.0,1544.0,1749.0,1511.0,3476.0,2363.0,2042.0,1968.0
2018-08-10,542,1039,1339,3480,717,545.0,569.0,643.0,658.0,1056.0,1136.0,1203.0,1013.0,1485.0,1544.0,1747.0,1496.0,3454.0,2363.0,1961.0,1747.0
2018-08-13,543,1040,1339,3536,713,543.0,576.0,657.0,654.0,1062.0,1134.0,1204.0,994.0,1506.0,1550.0,1775.0,1496.0,3424.0,2074.0,2169.0,1398.0
2018-08-14,543,1042,1362,3587,715,543.0,581.0,661.0,654.0,1069.0,1132.0,1200.0,994.0,1530.0,1534.0,1779.0,1496.0,3426.0,1980.0,2189.0,1398.0
2018-08-15,543,1045,1403,3560,723,548.0,588.0,661.0,653.0,1078.0,1134.0,1200.0,986.0,1560.0,1523.0,1779.0,1498.0,3371.0,1900.0,2189.0,1153.0
2018-08-16,544,1050,1447,3476,731,547.0,596.0,661.0,652.0,1087.0,1138.0,1200.0,982.0,1607.0,1518.0,1779.0,1484.0,3232.0,1853.0,2189.0,940.0
2018-08-17,545,1056,1485,3454,736,551.0,596.0,663.0,649.0,1095.0,1138.0,1196.0,970.0,1630.0,1518.0,1793.0,1466.0,3164.0,1853.0,2164.0,1007.0
2018-08-20,543,1062,1506,3424,753,554.0,604.0,670.0,645.0,1110.0,1159.0,1170.0,964.0,1643.0,1530.0,1775.0,1437.0,3088.0,1850.0,2230.0,1050.0
2018-08-21,543,1069,1530,3426,774,554.0,612.0,671.0,645.0,1110.0,1169.0,1163.0,964.0,1643.0,1557.0,1756.0,1437.0,3088.0,1838.0,2296.0,1050.0
2018-08-22,548,1078,1560,3371,792,556.0,617.0,671.0,644.0,1121.0,1175.0,1163.0,963.0,1639.0,1586.0,1756.0,1416.0,2994.0,1840.0,2296.0,1002.0
2018-08-23,547,1087,1607,3232,791,559.0,622.0,671.0,642.0,1128.0,1185.0,1163.0,959.0,1608.0,1609.0,1756.0,1393.0,2826.0,1864.0,2296.0,1056.0
2018-08-24,551,1095,1630,3164,794,562.0,622.0,673.0,638.0,1132.0,1185.0,1156.0,956.0,1571.0,1609.0,1715.0,1378.0,2732.0,1864.0,2363.0,1089.0
2018-08-28,554,1110,1643,3088,804,564.0,627.0,675.0,633.0,1135.0,1195.0,1106.0,947.0,1517.0,1689.0,1556.0,1389.0,2535.0,1949.0,2607.0,1789.0
2018-08-29,556,1121,1639,2994,795,565.0,629.0,675.0,631.0,1135.0,1194.0,1106.0,943.0,1504.0,1695.0,1556.0,1416.0,2410.0,2000.0,2607.0,2170.0
2018-08-30,559,1128,1608,2826,789,565.0,630.0,675.0,629.0,1135.0,1193.0,1106.0,942.0,1516.0,1692.0,1556.0,1444.0,2424.0,2061.0,2607.0,2121.0
2018-08-31,562,1132,1571,2732,787,568.0,630.0,675.0,628.0,1134.0,1193.0,1087.0,945.0,1528.0,1692.0,1530.0,1455.0,2411.0,2061.0,2630.0,1950.0
2018-09-03,563,1133,1540,2672,786,569.0,633.0,666.0,626.0,1136.0,1190.0,1051.0,945.0,1544.0,1679.0,1530.0,1469.0,2363.0,2199.0,2502.0,1638.0
2018-09-04,564,1135,1517,2535,780,572.0,634.0,665.0,626.0,1135.0,1192.0,1041.0,945.0,1556.0,1706.0,1531.0,1469.0,2191.0,2148.0,2397.0,1638.0
2018-09-05,565,1135,1504,2410,772,576.0,637.0,665.0,625.0,1134.0,1197.0,1041.0,949.0,1550.0,1727.0,1531.0,1474.0,2074.0,2081.0,2397.0,1739.0
2018-09-06,565,1135,1516,2424,778,581.0,639.0,665.0,625.0,1132.0,1201.0,1041.0,950.0,1534.0,1749.0,1531.0,1472.0,1980.0,2042.0,2397.0,1925.0
2018-09-07,568,1134,1528,2411,778,588.0,639.0,663.0,625.0,1134.0,1201.0,1033.0,951.0,1523.0,1749.0,1528.0,1473.0,1900.0,2042.0,2296.0,2080.0
2018-09-10,569,1136,1544,2363,785,596.0,647.0,656.0,624.0,1138.0,1205.0,1003.0,955.0,1518.0,1749.0,1495.0,1464.0,1853.0,1949.0,1461.0,2244.0
2018-09-11,572,1135,1556,2191,784,600.0,652.0,654.0,624.0,1151.0,1207.0,994.0,955.0,1525.0,1763.0,1496.0,1464.0,1826.0,2005.0,1398.0,2244.0
2018-09-12,576,1134,1550,2074,774,604.0,657.0,654.0,623.0,1159.0,1204.0,994.0,958.0,1530.0,1775.0,1496.0,1454.0,1850.0,2169.0,1398.0,2183.0
2018-09-13,581,1132,1534,1980,769,612.0,661.0,654.0,622.0,1169.0,1200.0,994.0,963.0,1557.0,1779.0,1496.0,1445.0,1838.0,2189.0,1398.0,2153.0
2018-09-14,588,1134,1523,1900,770,617.0,661.0,653.0,621.0,1175.0,1200.0,986.0,968.0,1586.0,1779.0,1498.0,1459.0,1840.0,2189.0,1153.0,2180.0
2018-09-17,596,1138,1518,1853,765,622.0,665.0,646.0,614.0,1185.0,1192.0,969.0,978.0,1609.0,1796.0,1453.0,1490.0,1864.0,2106.0,1057.0,2433.0
2018-09-18,600,1151,1525,1826,763,622.0,668.0,645.0,614.0,1190.0,1181.0,964.0,978.0,1639.0,1789.0,1437.0,1490.0,1868.0,2176.0,1050.0,2433.0
2018-09-19,604,1159,1530,1850,766,626.0,670.0,645.0,611.0,1194.0,1170.0,964.0,977.0,1677.0,1775.0,1437.0,1494.0,1910.0,2230.0,1050.0,2393.0
2018-09-20,612,1169,1557,1838,773,627.0,671.0,645.0,607.0,1195.0,1163.0,964.0,979.0,1689.0,1756.0,1437.0,1492.0,1949.0,2296.0,1050.0,2264.0
2018-09-21,617,1175,1586,1840,780,629.0,671.0,644.0,602.0,1194.0,1163.0,963.0,979.0,1695.0,1756.0,1416.0,1473.0,2000.0,2296.0,1002.0,2071.0
2018-09-24,622,1185,1609,1864,791,630.0,675.0,635.0,596.0,1193.0,1144.0,952.0,975.0,1692.0,1669.0,1376.0,1421.0,2061.0,2388.0,1358.0,1905.0
2018-09-25,622,1190,1639,1868,794,631.0,676.0,633.0,596.0,1189.0,1132.0,947.0,975.0,1678.0,1622.0,1389.0,1421.0,2148.0,2353.0,1789.0,1905.0
2018-09-26,626,1194,1677,1910,801,633.0,675.0,633.0,588.0,1190.0,1117.0,947.0,967.0,1679.0,1583.0,1389.0,1391.0,2199.0,2526.0,1789.0,1987.0
2018-09-27,627,1195,1689,1949,804,634.0,675.0,633.0,588.0,1192.0,1106.0,947.0,967.0,1706.0,1556.0,1389.0,1391.0,2148.0,2607.0,1789.0,1987.0
2018-09-28,629,1194,1695,2000,805,637.0,675.0,631.0,588.0,1197.0,1106.0,943.0,967.0,1727.0,1556.0,1416.0,1391.0,2081.0,2607.0,2170.0,1987.0
2018-10-01,630,1193,1692,2061,791,639.0,671.0,626.0,588.0,1201.0,1073.0,944.0,967.0,1749.0,1524.0,1463.0,1391.0,2042.0,2596.0,1755.0,1987.0
2018-10-02,631,1189,1678,2148,793,643.0,668.0,626.0,588.0,1203.0,1061.0,945.0,967.0,1747.0,1526.0,1469.0,1391.0,1961.0,2530.0,1638.0,1987.0
2018-10-03,633,1190,1679,2199,801,647.0,666.0,626.0,588.0,1205.0,1051.0,945.0,967.0,1749.0,1530.0,1469.0,1391.0,1949.0,2502.0,1638.0,1987.0
2018-10-04,634,1192,1706,2148,808,652.0,665.0,626.0,588.0,1207.0,1041.0,945.0,967.0,1763.0,1531.0,1469.0,1391.0,2005.0,2397.0,1638.0,1987.0
2018-10-05,637,1197,1727,2081,837,657.0,665.0,625.0,578.0,1204.0,1041.0,949.0,958.0,1775.0,1531.0,1474.0,1365.0,2169.0,2397.0,1739.0,1963.0
2018-10-08,639,1201,1749,2042,853,661.0,660.0,625.0,563.0,1200.0,1021.0,953.0,933.0,1779.0,1511.0,1469.0,1300.0,2189.0,1968.0,2197.0,2016.0
2018-10-09,643,1203,1747,1961,858,663.0,658.0,624.0,563.0,1196.0,1013.0,955.0,933.0,1793.0,1496.0,1464.0,1300.0,2164.0,1747.0,2244.0,2016.0
2018-10-10,647,1205,1749,1949,875,665.0,656.0,624.0,556.0,1192.0,1003.0,955.0,918.0,1796.0,1495.0,1464.0,1257.0,2106.0,1461.0,2244.0,2117.0
2018-10-11,652,1207,1763,2005,890,668.0,654.0,624.0,546.0,1181.0,994.0,955.0,893.0,1789.0,1496.0,1464.0,1218.0,2176.0,1398.0,2244.0,2078.0
2018-10-12,657,1204,1775,2169,913,670.0,654.0,623.0,536.0,1170.0,994.0,958.0,870.0,1775.0,1496.0,1454.0,1170.0,2230.0,1398.0,2183.0,1987.0
2018-10-15,661,1200,1779,2189,921,671.0,652.0,617.0,511.0,1163.0,982.0,974.0,814.0,1756.0,1484.0,1478.0,1118.0,2296.0,940.0,2383.0,1952.0
2018-10-16,663,1196,1793,2164,922,673.0,649.0,614.0,511.0,1156.0,970.0,978.0,814.0,1715.0,1466.0,1490.0,1118.0,2363.0,1007.0,2433.0,1952.0
2018-10-17,665,1192,1796,2106,947,675.0,646.0,614.0,499.0,1144.0,969.0,978.0,785.0,1669.0,1453.0,1490.0,1104.0,2388.0,1057.0,2433.0,1831.0
2018-10-18,668,1181,1789,2176,963,676.0,645.0,614.0,483.0,1132.0,964.0,978.0,755.0,1622.0,1437.0,1490.0,1079.0,2353.0,1050.0,2433.0,1748.0
2018-10-19,670,1170,1775,2230,988,675.0,645.0,611.0,466.0,1117.0,964.0,977.0,729.0,1583.0,1437.0,1494.0,1045.0,2526.0,1050.0,2393.0,1868.0
2018-10-22,671,1163,1756,2296,1024,675.0,642.0,597.0,442.0,1106.0,959.0,977.0,680.0,1556.0,1393.0,1437.0,991.0,2607.0,1056.0,1913.0,2024.0
2018-10-23,673,1156,1715,2363,1051,675.0,638.0,596.0,442.0,1087.0,956.0,975.0,680.0,1530.0,1378.0,1421.0,991.0,2630.0,1089.0,1905.0,2024.0
2018-10-24,675,1144,1669,2388,1066,671.0,635.0,596.0,432.0,1073.0,952.0,975.0,660.0,1524.0,1376.0,1421.0,950.0,2596.0,1358.0,1905.0,1892.0
2018-10-25,676,1132,1622,2353,1099,668.0,633.0,596.0,423.0,1061.0,947.0,975.0,638.0,1526.0,1389.0,1421.0,893.0,2530.0,1789.0,1905.0,1775.0
2018-10-26,675,1117,1583,2526,1121,666.0,633.0,588.0,409.0,1051.0,947.0,967.0,607.0,1530.0,1389.0,1391.0,828.0,2502.0,1789.0,1987.0,1726.0
2018-10-29,675,1106,1556,2607,1141,665.0,629.0,588.0,384.0,1041.0,942.0,967.0,552.0,1531.0,1444.0,1391.0,687.0,2397.0,2121.0,1987.0,1631.0
2018-10-30,675,1087,1530,2630,1153,663.0,628.0,588.0,384.0,1033.0,945.0,967.0,552.0,1528.0,1455.0,1391.0,687.0,2296.0,1950.0,1987.0,1631.0
2018-10-31,671,1073,1524,2596,1150,660.0,626.0,588.0,368.0,1021.0,944.0,967.0,526.0,1511.0,1463.0,1391.0,644.0,1968.0,1755.0,1987.0,1508.0
2018-11-01,668,1061,1526,2530,1157,658.0,626.0,588.0,347.0,1013.0,945.0,967.0,498.0,1496.0,1469.0,1391.0,612.0,1747.0,1638.0,1987.0,1295.0
2018-11-02,666,1051,1530,2502,1152,656.0,626.0,588.0,328.0,1003.0,945.0,967.0,472.0,1495.0,1469.0,1391.0,574.0,1461.0,1638.0,1987.0,1116.0
2018-11-05,665,1041,1531,2397,1143,654.0,625.0,571.0,301.0,994.0,950.0,946.0,438.0,1496.0,1472.0,1331.0,552.0,1398.0,1925.0,2003.0,984.0
2018-11-06,663,1033,1528,2296,1134,653.0,625.0,563.0,301.0,986.0,951.0,933.0,438.0,1498.0,1473.0,1300.0,552.0,1153.0,2080.0,2016.0,984.0
2018-11-07,660,1021,1511,1968,1116,652.0,625.0,563.0,294.0,982.0,953.0,933.0,423.0,1484.0,1469.0,1300.0,553.0,940.0,2197.0,2016.0,972.0
2018-11-08,658,1013,1496,1747,1104,649.0,624.0,563.0,294.0,970.0,955.0,933.0,415.0,1466.0,1464.0,1300.0,553.0,1007.0,2244.0,2016.0,929.0
2018-11-09,656,1003,1495,1461,1097,646.0,624.0,556.0,290.0,969.0,955.0,918.0,414.0,1453.0,1464.0,1257.0,561.0,1057.0,2244.0,2117.0,846.0
2018-11-12,654,994,1496,1398,1092,645.0,622.0,524.0,292.0,964.0,963.0,842.0,429.0,1437.0,1445.0,1137.0,586.0,1050.0,2153.0,1966.0,736.0
2018-11-13,653,986,1498,1153,1086,644.0,621.0,511.0,292.0,963.0,968.0,814.0,429.0,1416.0,1459.0,1118.0,586.0,1002.0,2180.0,1952.0,736.0
2018-11-14,652,982,1484,940,1082,642.0,617.0,511.0,296.0,959.0,974.0,814.0,454.0,1393.0,1478.0,1118.0,600.0,1056.0,2383.0,1952.0,711.0
2018-11-15,649,970,1466,1007,1091,638.0,614.0,511.0,302.0,956.0,978.0,814.0,478.0,1378.0,1490.0,1118.0,611.0,1089.0,2433.0,1952.0,707.0
