date,vessel_type,freight_index
2019-05-29,Handysize,395
2019-05-29,Panamax,1337
2019-05-29,Supramax,763
2019-05-30,Capesize,1623
2019-05-30,Handysize,397
2019-05-30,Panamax,1340
2019-05-30,Supramax,756
2019-05-31,Capesize,1620
2019-05-31,Handysize,398
2019-05-31,Panamax,1335
2019-05-31,Supramax,752
2019-06-03,Capesize,1650
2019-06-03,Handysize,401
2019-06-03,Panamax,1325
2019-06-03,Supramax,748
2019-06-04,Capesize,1739
2019-06-04,Handysize,403
2019-06-04,Panamax,1304
2019-06-04,Supramax,739
2019-06-05,Capesize,1806
2019-06-05,Handysize,405
2019-06-05,Panamax,1285
2019-06-05,Supramax,731
2019-06-06,Capesize,1826
2019-06-06,Handysize,408
2019-06-06,Panamax,1246
2019-06-06,Supramax,726
2019-06-07,Capesize,1862
2019-06-07,Handysize,412
2019-06-07,Panamax,1213
2019-06-07,Supramax,719
2019-06-10,Capesize,1848
2019-06-10,Handysize,411
2019-06-10,Panamax,1187
2019-06-10,Supramax,717
2019-06-11,Capesize,1798
2019-06-11,Handysize,414
2019-06-11,Panamax,1166
2019-06-11,Supramax,714
2019-06-12,Capesize,1746
2019-06-12,Handysize,416
2019-06-12,Panamax,1149
2019-06-12,Supramax,712
2019-06-13,Capesize,1718
2019-06-13,Handysize,419
2019-06-13,Panamax,1137
2019-06-13,Supramax,710
2019-06-14,Capesize,1800
2019-06-14,Handysize,420
2019-06-14,Panamax,1131
2019-06-14,Supramax,716
2019-06-17,Capesize,1826
2019-06-17,Handysize,422
2019-06-17,Panamax,1125
2019-06-17,Supramax,720
2019-06-18,Capesize,1956
2019-06-18,Handysize,428
2019-06-18,Panamax,1117
2019-06-18,Supramax,728
2019-06-19,Capesize,2051
2019-06-19,Handysize,432
2019-06-19,Panamax,1110
2019-06-19,Supramax,736
2019-06-20,Capesize,2080
2019-06-20,Handysize,437
2019-06-20,Panamax,1101
2019-06-20,Supramax,743
2019-06-21,Capesize,2278
2019-06-21,Handysize,440
2019-06-21,Panamax,1096
2019-06-21,Supramax,751
2019-06-24,Capesize,2363
2019-06-24,Handysize,442
2019-06-24,Panamax,1111
2019-06-24,Supramax,756
2019-06-25,Capesize,2389
2019-06-25,Handysize,442
2019-06-25,Panamax,1150
2019-06-25,Supramax,765
2019-06-26,Capesize,2440
2019-06-26,Handysize,442
2019-06-26,Panamax,1191
2019-06-26,Supramax,774
2019-06-27,Capesize,2465
2019-06-27,Handysize,443
2019-06-27,Panamax,1243
2019-06-27,Supramax,783
2019-06-28,Capesize,2488
2019-06-28,Handysize,442
2019-06-28,Panamax,1286
2019-06-28,Supramax,787
2019-07-01,Capesize,2557
2019-07-01,Handysize,441
2019-07-01,Panamax,1317
2019-07-01,Supramax,792
2019-07-02,Capesize,2717
2019-07-02,Handysize,439
2019-07-02,Panamax,1370
2019-07-02,Supramax,796
2019-07-03,Capesize,2939
2019-07-03,Handysize,440
2019-07-03,Panamax,1433
2019-07-03,Supramax,803
2019-07-04,Capesize,3298
2019-07-04,Handysize,443
2019-07-04,Panamax,1569
2019-07-04,Supramax,814
2019-07-05,Capesize,3346
2019-07-05,Handysize,448
2019-07-05,Panamax,1665
2019-07-05,Supramax,820
2019-07-08,Capesize,3260
2019-07-08,Handysize,454
2019-07-08,Panamax,1695
2019-07-08,Supramax,829
2019-07-09,Capesize,3343
2019-07-09,Handysize,458
2019-07-09,Panamax,1739
2019-07-09,Supramax,835
2019-07-10,Capesize,3361
2019-07-10,Handysize,463
2019-07-10,Panamax,1791
2019-07-10,Supramax,845
2019-07-11,Capesize,3416
2019-07-11,Handysize,468
2019-07-11,Panamax,1881
2019-07-11,Supramax,860
2019-07-12,Capesize,3541
2019-07-12,Handysize,472
2019-07-12,Panamax,1945
2019-07-12,Supramax,879
2019-07-15,Capesize,3724
2019-07-15,Handysize,472
2019-07-15,Panamax,1992
2019-07-15,Supramax,888
2019-07-16,Capesize,3968
2019-07-16,Handysize,477
2019-07-16,Panamax,2052
2019-07-16,Supramax,905
2019-07-17,Capesize,4095
2019-07-17,Handysize,481
2019-07-17,Panamax,2085
2019-07-17,Supramax,928
2019-07-18,Capesize,4256
2019-07-18,Handysize,486
2019-07-18,Panamax,2134
2019-07-18,Supramax,953
2019-07-19,Capesize,4379
2019-07-19,Handysize,492
2019-07-19,Panamax,2170
2019-07-19,Supramax,982
2019-07-22,Capesize,4438
2019-07-22,Handysize,497
2019-07-22,Panamax,2201
2019-07-22,Supramax,1002
2019-07-23,Capesize,4315
2019-07-23,Handysize,503
2019-07-23,Panamax,2219
2019-07-23,Supramax,1017
2019-07-24,Capesize,3808
2019-07-24,Handysize,506
2019-07-24,Panamax,2209
2019-07-24,Supramax,1019
2019-07-25,Capesize,3609
2019-07-25,Handysize,512
2019-07-25,Panamax,2180
2019-07-25,Supramax,1012
2019-07-26,Capesize,3647
2019-07-26,Handysize,515
2019-07-26,Panamax,2109
2019-07-26,Supramax,1005
2019-07-29,Capesize,3660
2019-07-29,Handysize,516
2019-07-29,Panamax,2050
2019-07-29,Supramax,996
2019-07-30,Capesize,3664
2019-07-30,Handysize,516
2019-07-30,Panamax,1969
2019-07-30,Supramax,988
2019-07-31,Capesize,3657
2019-07-31,Handysize,516
2019-07-31,Panamax,1891
2019-07-31,Supramax,982
